v,omega,x,y,phi,xr,yr,phir,delta
-0.0646,-0.0479,85.9557,0.8921,-0.0553,86.2993,0.7138,-0.0699,-0.0253
-0.0642,-0.0476,86.0555,0.8853,-0.0562,86.3993,0.7067,-0.0706,-0.0251
-0.0638,-0.0473,86.1553,0.8784,-0.0572,86.4993,0.6996,-0.0713,-0.0249
-0.0634,-0.0470,86.2550,0.8714,-0.0581,86.5993,0.6924,-0.0720,-0.0248
-0.0630,-0.0467,86.3548,0.8643,-0.0590,86.6992,0.6852,-0.0727,-0.0246
-0.0626,-0.0464,86.4545,0.8571,-0.0600,86.7992,0.6779,-0.0734,-0.0244
-0.0622,-0.0461,86.5543,0.8499,-0.0609,86.8992,0.6705,-0.0741,-0.0243
-0.0618,-0.0458,86.6540,0.8426,-0.0618,86.9992,0.6630,-0.0747,-0.0241
-0.0614,-0.0455,86.7537,0.8352,-0.0628,87.0992,0.6555,-0.0754,-0.0239
-0.0609,-0.0452,86.8535,0.8277,-0.0637,87.1992,0.6479,-0.0760,-0.0237
-0.0605,-0.0449,86.9532,0.8201,-0.0646,87.2992,0.6403,-0.0767,-0.0236
-0.0600,-0.0445,87.0529,0.8124,-0.0655,87.3992,0.6326,-0.0773,-0.0234
-0.0596,-0.0442,87.1526,0.8047,-0.0664,87.4992,0.6248,-0.0779,-0.0232
-0.0591,-0.0438,87.2523,0.7969,-0.0672,87.5992,0.6169,-0.0785,-0.0230
-0.0587,-0.0435,87.3520,0.7890,-0.0681,87.6992,0.6090,-0.0791,-0.0228
-0.0582,-0.0432,87.4517,0.7810,-0.0690,87.7992,0.6011,-0.0797,-0.0226
-0.0577,-0.0428,87.5514,0.7729,-0.0698,87.8992,0.5931,-0.0803,-0.0224
-0.0572,-0.0424,87.6511,0.7648,-0.0707,87.9992,0.5850,-0.0809,-0.0222
-0.0567,-0.0421,87.7507,0.7566,-0.0716,88.0992,0.5768,-0.0815,-0.0220
-0.0562,-0.0417,87.8504,0.7483,-0.0724,88.1992,0.5686,-0.0821,-0.0218
-0.0557,-0.0414,87.9500,0.7400,-0.0732,88.2992,0.5604,-0.0826,-0.0216
-0.0552,-0.0410,88.0497,0.7315,-0.0741,88.3992,0.5521,-0.0832,-0.0214
-0.0547,-0.0406,88.1493,0.7230,-0.0749,88.4992,0.5437,-0.0837,-0.0212
-0.0542,-0.0402,88.2490,0.7145,-0.0757,88.5992,0.5353,-0.0843,-0.0210
-0.0537,-0.0398,88.3486,0.7058,-0.0765,88.6992,0.5268,-0.0848,-0.0208
-0.0532,-0.0394,88.4482,0.6971,-0.0773,88.7992,0.5183,-0.0853,-0.0206
-0.0526,-0.0391,88.5479,0.6883,-0.0781,88.8992,0.5097,-0.0858,-0.0204
-0.0521,-0.0387,88.6475,0.6795,-0.0789,88.9992,0.5011,-0.0863,-0.0202
-0.0516,-0.0383,88.7471,0.6706,-0.0796,89.0992,0.4924,-0.0868,-0.0199
-0.0510,-0.0379,88.8467,0.6616,-0.0804,89.1992,0.4837,-0.0873,-0.0197
-0.0505,-0.0374,88.9463,0.6525,-0.0812,89.2992,0.4749,-0.0878,-0.0195
-0.0499,-0.0370,89.0459,0.6434,-0.0819,89.3992,0.4661,-0.0882,-0.0193
-0.0493,-0.0366,89.1454,0.6342,-0.0826,89.4992,0.4572,-0.0887,-0.0190
-0.0488,-0.0362,89.2450,0.6250,-0.0834,89.5992,0.4483,-0.0892,-0.0188
-0.0482,-0.0358,89.3446,0.6157,-0.0841,89.6992,0.4393,-0.0896,-0.0186
-0.0476,-0.0354,89.4442,0.6063,-0.0848,89.7992,0.4303,-0.0900,-0.0184
-0.0470,-0.0349,89.5437,0.5969,-0.0855,89.8992,0.4213,-0.0904,-0.0181
-0.0465,-0.0345,89.6433,0.5874,-0.0862,89.9992,0.4122,-0.0909,-0.0179
-0.0459,-0.0341,89.7428,0.5779,-0.0869,90.0992,0.4031,-0.0913,-0.0176
-0.0453,-0.0336,89.8424,0.5683,-0.0876,90.1992,0.3939,-0.0917,-0.0174
-0.0447,-0.0332,89.9419,0.5587,-0.0883,90.2992,0.3847,-0.0920,-0.0172
-0.0441,-0.0327,90.0414,0.5490,-0.0889,90.3992,0.3754,-0.0924,-0.0169
-0.0435,-0.0323,90.1410,0.5392,-0.0896,90.4992,0.3661,-0.0928,-0.0167
-0.0429,-0.0318,90.2405,0.5294,-0.0902,90.5992,0.3568,-0.0931,-0.0164
-0.0422,-0.0314,90.3400,0.5195,-0.0909,90.6992,0.3475,-0.0935,-0.0162
-0.0416,-0.0309,90.4395,0.5096,-0.0915,90.7992,0.3381,-0.0938,-0.0159
-0.0410,-0.0304,90.5390,0.4996,-0.0921,90.8992,0.3286,-0.0942,-0.0157
-0.0404,-0.0300,90.6385,0.4896,-0.0927,90.9992,0.3192,-0.0945,-0.0154
-0.0397,-0.0295,90.7380,0.4796,-0.0933,91.0992,0.3097,-0.0948,-0.0152
-0.0391,-0.0290,90.8375,0.4695,-0.0939,91.1992,0.3002,-0.0951,-0.0149
-0.0385,-0.0286,90.9370,0.4593,-0.0945,91.2992,0.2906,-0.0954,-0.0147
-0.0378,-0.0281,91.0365,0.4491,-0.0951,91.3992,0.2810,-0.0957,-0.0144
-0.0372,-0.0276,91.1359,0.4389,-0.0956,91.4992,0.2714,-0.0960,-0.0142
-0.0365,-0.0271,91.2354,0.4286,-0.0962,91.5992,0.2618,-0.0962,-0.0139
-0.0359,-0.0267,91.3349,0.4182,-0.0967,91.6992,0.2521,-0.0965,-0.0136
-0.0352,-0.0262,91.4343,0.4079,-0.0972,91.7992,0.2424,-0.0967,-0.0134
-0.0346,-0.0257,91.5338,0.3975,-0.0978,91.8992,0.2327,-0.0969,-0.0131
-0.0339,-0.0252,91.6333,0.3870,-0.0983,91.9992,0.2230,-0.0972,-0.0128
-0.0332,-0.0247,91.7327,0.3765,-0.0988,92.0992,0.2132,-0.0974,-0.0126
-0.0326,-0.0242,91.8322,0.3660,-0.0993,92.1992,0.2034,-0.0976,-0.0123
-0.0319,-0.0237,91.9316,0.3554,-0.0998,92.2992,0.1936,-0.0978,-0.0120
-0.0312,-0.0232,92.0310,0.3448,-0.1002,92.3992,0.1838,-0.0980,-0.0118
-0.0305,-0.0227,92.1305,0.3342,-0.1007,92.4992,0.1740,-0.0982,-0.0115
-0.0298,-0.0222,92.2299,0.3236,-0.1012,92.5992,0.1641,-0.0983,-0.0112
-0.0292,-0.0217,92.3293,0.3129,-0.1016,92.6992,0.1542,-0.0985,-0.0109
-0.0285,-0.0212,92.4288,0.3021,-0.1020,92.7992,0.1444,-0.0986,-0.0107
-0.0278,-0.0207,92.5282,0.2914,-0.1025,92.8992,0.1345,-0.0988,-0.0104
-0.0271,-0.0202,92.6276,0.2806,-0.1029,92.9992,0.1245,-0.0989,-0.0101
-0.0264,-0.0196,92.7270,0.2698,-0.1033,93.0992,0.1146,-0.0990,-0.0098
-0.0257,-0.0191,92.8264,0.2590,-0.1037,93.1992,0.1047,-0.0991,-0.0096
-0.0250,-0.0186,92.9258,0.2481,-0.1041,93.2991,0.0947,-0.0992,-0.0093
-0.0243,-0.0181,93.0252,0.2372,-0.1044,93.3991,0.0848,-0.0993,-0.0090
-0.0236,-0.0176,93.1247,0.2263,-0.1048,93.4991,0.0748,-0.0994,-0.0087
-0.0229,-0.0170,93.2241,0.2154,-0.1051,93.5991,0.0648,-0.0995,-0.0084
-0.0222,-0.0165,93.3235,0.2044,-0.1055,93.6991,0.0548,-0.0995,-0.0081
-0.0215,-0.0160,93.4229,0.1935,-0.1058,93.7991,0.0448,-0.0996,-0.0079
-0.0207,-0.0155,93.5222,0.1825,-0.1061,93.8991,0.0349,-0.0996,-0.0076
-0.0200,-0.0149,93.6216,0.1715,-0.1064,93.9991,0.0249,-0.0996,-0.0073
-0.0193,-0.0144,93.7210,0.1604,-0.1067,94.0991,0.0149,-0.0997,-0.0070
-0.0186,-0.0139,93.8204,0.1494,-0.1070,94.1991,0.0049,-0.0997,-0.0067
-0.0179,-0.0133,93.9198,0.1384,-0.1073,94.2991,-0.0051,-0.0997,-0.0064
-0.0171,-0.0128,94.0192,0.1273,-0.1076,94.3991,-0.0151,-0.0997,-0.0061
-0.0164,-0.0123,94.1186,0.1162,-0.1078,94.4991,-0.0251,-0.0996,-0.0059
-0.0157,-0.0117,94.2180,0.1051,-0.1081,94.5991,-0.0351,-0.0996,-0.0056
-0.0150,-0.0112,94.3174,0.0940,-0.1083,94.6991,-0.0451,-0.0996,-0.0053
-0.0142,-0.0106,94.4167,0.0829,-0.1085,94.7991,-0.0551,-0.0995,-0.0050
-0.0135,-0.0101,94.5161,0.0718,-0.1087,94.8991,-0.0651,-0.0995,-0.0047
-0.0128,-0.0096,94.6155,0.0607,-0.1089,94.9991,-0.0751,-0.0994,-0.0044
-0.0121,-0.0090,94.7149,0.0496,-0.1091,95.0991,-0.0850,-0.0993,-0.0041
-0.0113,-0.0085,94.8143,0.0384,-0.1093,95.1991,-0.0950,-0.0992,-0.0038
-0.0106,-0.0079,94.9136,0.0273,-0.1095,95.2991,-0.1049,-0.0991,-0.0035
-0.0099,-0.0074,95.0130,0.0162,-0.1096,95.3991,-0.1149,-0.0990,-0.0032
-0.0091,-0.0069,95.1124,0.0050,-0.1098,95.4991,-0.1248,-0.0989,-0.0030
-0.0084,-0.0063,95.2118,-0.0061,-0.1099,95.5991,-0.1347,-0.0988,-0.0027
-0.0076,-0.0058,95.3111,-0.0173,-0.1101,95.6991,-0.1446,-0.0986,-0.0024
-0.0069,-0.0052,95.4105,-0.0284,-0.1102,95.7991,-0.1545,-0.0985,-0.0021
-0.0062,-0.0047,95.5099,-0.0395,-0.1103,95.8991,-0.1644,-0.0983,-0.0018
-0.0054,-0.0041,95.6093,-0.0506,-0.1104,95.9991,-0.1742,-0.0982,-0.0015
-0.0047,-0.0036,95.7087,-0.0618,-0.1104,96.0991,-0.1841,-0.0980,-0.0012
-0.0039,-0.0030,95.8080,-0.0729,-0.1105,96.1991,-0.1939,-0.0978,-0.0009
-0.0032,-0.0025,95.9074,-0.0840,-0.1106,96.2991,-0.2037,-0.0976,-0.0006
-0.0025,-0.0019,96.0068,-0.0951,-0.1106,96.3991,-0.2135,-0.0974,-0.0003
-0.0017,-0.0014,96.1062,-0.1062,-0.1107,96.4991,-0.2232,-0.0972,-0.0000
-0.0010,-0.0008,96.2056,-0.1173,-0.1107,96.5991,-0.2330,-0.0969,0.0003
-0.0003,-0.0003,96.3050,-0.1283,-0.1107,96.6991,-0.2427,-0.0967,0.0006
0.0005,0.0003,96.4043,-0.1394,-0.1107,96.7991,-0.2524,-0.0965,0.0009
0.0012,0.0008,96.5037,-0.1504,-0.1107,96.8991,-0.2620,-0.0962,0.0011
0.0020,0.0014,96.6031,-0.1614,-0.1107,96.9991,-0.2717,-0.0959,0.0014
0.0027,0.0019,96.7025,-0.1725,-0.1107,97.0991,-0.2813,-0.0957,0.0017
0.0034,0.0025,96.8019,-0.1834,-0.1106,97.1991,-0.2909,-0.0954,0.0020
0.0042,0.0030,96.9013,-0.1944,-0.1106,97.2991,-0.3004,-0.0951,0.0023
0.0049,0.0035,97.0007,-0.2054,-0.1105,97.3991,-0.3099,-0.0948,0.0026
0.0057,0.0041,97.1001,-0.2163,-0.1105,97.4991,-0.3194,-0.0945,0.0029
0.0064,0.0046,97.1995,-0.2272,-0.1104,97.5991,-0.3289,-0.0942,0.0032
0.0071,0.0052,97.2989,-0.2381,-0.1103,97.6991,-0.3383,-0.0938,0.0035
0.0079,0.0057,97.3983,-0.2490,-0.1102,97.7991,-0.3477,-0.0935,0.0038
0.0086,0.0063,97.4977,-0.2598,-0.1101,97.8991,-0.3571,-0.0931,0.0041
0.0093,0.0068,97.5971,-0.2706,-0.1099,97.9991,-0.3664,-0.0928,0.0044
0.0101,0.0074,97.6966,-0.2814,-0.1098,98.0991,-0.3757,-0.0924,0.0046
0.0108,0.0079,97.7960,-0.2922,-0.1096,98.1991,-0.3849,-0.0920,0.0049
0.0115,0.0084,97.8954,-0.3029,-0.1095,98.2991,-0.3941,-0.0916,0.0052
0.0123,0.0090,97.9948,-0.3136,-0.1093,98.3991,-0.4033,-0.0913,0.0055
0.0130,0.0095,98.0943,-0.3242,-0.1091,98.4991,-0.4124,-0.0908,0.0058
0.0137,0.0101,98.1937,-0.3349,-0.1090,98.5991,-0.4215,-0.0904,0.0061
0.0144,0.0106,98.2931,-0.3455,-0.1088,98.6991,-0.4306,-0.0900,0.0064
0.0152,0.0111,98.3926,-0.3560,-0.1085,98.7991,-0.4396,-0.0896,0.0067
0.0159,0.0117,98.4920,-0.3666,-0.1083,98.8991,-0.4485,-0.0891,0.0069
0.0166,0.0122,98.5915,-0.3771,-0.1081,98.9991,-0.4575,-0.0887,0.0072
0.0173,0.0127,98.6909,-0.3875,-0.1078,99.0991,-0.4663,-0.0882,0.0075
0.0180,0.0133,98.7904,-0.3980,-0.1076,99.1991,-0.4751,-0.0878,0.0078
0.0188,0.0138,98.8898,-0.4083,-0.1073,99.2991,-0.4839,-0.0873,0.0081
0.0195,0.0143,98.9893,-0.4187,-0.1070,99.3991,-0.4926,-0.0868,0.0084
0.0202,0.0149,99.0888,-0.4290,-0.1068,99.4991,-0.5013,-0.0863,0.0086
0.0209,0.0154,99.1882,-0.4392,-0.1065,99.5991,-0.5100,-0.0858,0.0089
0.0216,0.0159,99.2877,-0.4494,-0.1062,99.6991,-0.5185,-0.0853,0.0092
0.0223,0.0164,99.3872,-0.4596,-0.1058,99.7990,-0.5271,-0.0848,0.0095
0.0230,0.0170,99.4867,-0.4697,-0.1055,99.8990,-0.5355,-0.0843,0.0097
0.0237,0.0175,99.5862,-0.4798,-0.1052,99.9990,-0.5439,-0.0837,0.0100
